osm_type,osm_id,lat,lon,name,amenity,shop,tourism,leisure,office,public_transport,railway,highway,service_category
node,4850772265,41.8010852,-87.6844487,51st Street & Western Ave,,,,,,platform,,bus_stop,transit
node,4850772266,41.801229,-87.6816512,51st Street & Oakley,,,,,,platform,,bus_stop,transit
node,4850772268,41.8010552,-87.6831532,51st Street & Western Blvd,,,,,,platform,,bus_stop,transit
node,4850772270,41.8010371,-87.6868638,51st Street & Campbell,,,,,,platform,,bus_stop,transit
node,4850772272,41.8011969,-87.6834594,51st Street & Western Blvd,,,,,,platform,,bus_stop,transit
node,4850772273,41.8011327,-87.6770984,51st Street & Hoyne,,,,,,platform,,bus_stop,transit
node,4850820487,41.8009651,-87.6917014,51st Street & Washtenaw,,,,,,platform,,bus_stop,transit
node,4850820488,41.8026179,-87.7037185,5000 S Kedzie,,,,,,platform,,bus_stop,transit
node,4850820489,41.8009631,-87.6986778,51st Street & Sacramento,,,,,,platform,,bus_stop,transit
node,4850820490,41.8008323,-87.6990455,51st Street & Sacramento,,,,,,platform,,bus_stop,transit
node,4850820491,41.8011022,-87.6914184,51st Street & Washtenaw,,,,,,platform,,bus_stop,transit
node,4850820492,41.801025,-87.6960286,51st Street & Francisco,,,,,,platform,,bus_stop,transit
node,4850820493,41.8009132,-87.6941396,51st Street & California,,,,,,platform,,bus_stop,transit
node,4850820494,41.8009408,-87.7011732,51st Street & Albany,,,,,,platform,,bus_stop,transit
node,4850820495,41.8010772,-87.6938204,51st Street & California,,,,,,platform,,bus_stop,transit
node,4850820496,41.8009036,-87.7035485,51st Street & Kedzie,,,,,,platform,,bus_stop,transit
node,4850820497,41.8027939,-87.7039076,5000 S Kedzie,,,,,,platform,,bus_stop,transit
node,4850820498,41.8007973,-87.701483,51st Street & Albany,,,,,,platform,,bus_stop,transit
node,4850820499,41.8009991,-87.6892579,51st Street & Rockwell,,,,,,platform,,bus_stop,transit
node,4850820500,41.8007432,-87.703302,51st Street & Kedzie,,,,,,platform,,bus_stop,transit
node,4850820501,41.8011571,-87.6889602,51st Street & Rockwell,,,,,,platform,,bus_stop,transit
node,4850820502,41.8008729,-87.696611,51st Street & Francisco,,,,,,platform,,bus_stop,transit
node,4867411625,41.8301051,-87.6778644,Archer & 35th Street/Hoyne,,,,,,platform,,bus_stop,transit
node,4867411626,41.8319278,-87.6754209,Damen & Archer,,,,,,platform,,bus_stop,transit
node,4867411630,41.8341522,-87.6754813,Damen & 33rd Street,,,,,,platform,,bus_stop,transit
node,4867411631,41.8338912,-87.6752666,Damen & 33rd Street,,,,,,platform,,bus_stop,transit
node,4867411638,41.8322655,-87.6752449,Damen & Archer,,,,,,platform,,bus_stop,transit
node,4867411641,41.8305673,-87.6775591,Archer & 35th Street/Hoyne,,,,,,platform,,bus_stop,transit
node,4867411664,41.8301111,-87.6802565,Leavitt & 35th Street,,,,,,platform,,bus_stop,transit
node,4867434231,41.8287078,-87.6810444,35th/Archer Orange Line Station,,,,,,platform,,bus_stop,transit
node,4867434236,41.8288808,-87.681228,35th/Archer Orange Line Station,,,,,,platform,,bus_stop,transit
node,4867434237,41.8288399,-87.6811817,35th/Archer Orange Line Station,,,,,,platform,,bus_stop,transit
node,4867434243,41.8289172,-87.6812706,35th/Archer Orange Line Station,,,,,,platform,,bus_stop,transit
node,4867434244,41.8287948,-87.6811326,35th/Archer Orange Line Station,,,,,,platform,,bus_stop,transit
node,4867434248,41.8287526,-87.6810918,35th/Archer Orange Line Station,,,,,,platform,,bus_stop,transit
node,4867434249,41.828666,-87.681003,35th/Archer Orange Line Station,,,,,,platform,,bus_stop,transit
node,4921481153,41.7717196,-87.6835962,Western & Marquette,,,,,,platform,,bus_stop,transit
node,4921481154,41.7595031,-87.6829579,Western & 74th Street,,,,,,platform,,bus_stop,transit
node,4921481159,41.7586927,-87.6832338,Western & Columbus,,,,,,platform,,bus_stop,transit
node,4921481160,41.7608445,-87.6833146,Western & 73rd Street,,,,,,platform,,bus_stop,transit
node,4921481163,41.7739086,-87.6836465,Western & 66th Street,,,,,,platform,,bus_stop,transit
node,4921481164,41.7736532,-87.6833535,Western & 66th Street,,,,,,platform,,bus_stop,transit
node,4921481169,41.7609277,-87.6829954,Western & 73rd Street,,,,,,platform,,bus_stop,transit
node,4921481170,41.7718557,-87.6833039,Western & Marquette,,,,,,platform,,bus_stop,transit
node,4925404030,41.7790167,-87.6834863,Western & 63rd Street,,,,,,platform,,bus_stop,transit
node,4925404031,41.786094,-87.6839803,Western & 59th Street,,,,,,platform,,bus_stop,transit
node,4925404032,41.775443,-87.6833973,Western & 65th Street,,,,,,platform,,bus_stop,transit
node,4925404033,41.7789622,-87.6837953,Western & 63rd Street,,,,,,platform,,bus_stop,transit
node,4925404034,41.7808993,-87.683551,Western & 62nd Street,,,,,,platform,,bus_stop,transit
node,4925404036,41.7811901,-87.6838515,Western & 62nd Street,,,,,,platform,,bus_stop,transit
node,4925404037,41.7830589,-87.6839047,Western & 61st Street,,,,,,platform,,bus_stop,transit
node,4925404040,41.7868013,-87.6837047,Western & 59th Street,,,,,,platform,,bus_stop,transit
node,4925404041,41.7831086,-87.6836043,Western & 61st Street,,,,,,platform,,bus_stop,transit
node,4925404042,41.7751565,-87.6836875,Western & 65th Street,,,,,,platform,,bus_stop,transit
node,4926133701,41.7976156,-87.6842695,Western & 53rd Street,,,,,,platform,,bus_stop,transit
node,4926133705,41.8015749,-87.6841145,Western & 51st Street,,,,,,platform,,bus_stop,transit
node,4926133709,41.8013002,-87.6843702,Western & 51st Street,,,,,,platform,,bus_stop,transit
node,4926133713,41.8192597,-87.684854,4102 S Western,,,,,,platform,,bus_stop,transit
node,4926133714,41.8158576,-87.6847743,Western & 43rd Street,,,,,,platform,,bus_stop,transit
node,4926133715,41.812337,-87.6843898,Western & 45th Street,,,,,,platform,,bus_stop,transit
node,4926133716,41.8118352,-87.6846475,Western & 45th Street,,,,,,platform,,bus_stop,transit
node,4926134221,41.8228303,-87.6847053,Western & Pershing,,,,,,platform,,bus_stop,transit
node,4926134222,41.7898908,-87.6840897,Western & 57th Street,,,,,,platform,,bus_stop,transit
node,4926134228,41.7904594,-87.6838023,Western & 57th Street,,,,,,platform,,bus_stop,transit
node,4926134238,41.8301365,-87.6848968,Western & 35th Street,,,,,,platform,,bus_stop,transit
node,4926134241,41.8264744,-87.6847923,Western & Archer,,,,,,platform,,bus_stop,transit
node,4926134250,41.7977077,-87.6840008,Western & 53rd Street,,,,,,platform,,bus_stop,transit
node,4926134254,41.8254739,-87.6850123,Western & Archer,,,,,,platform,,bus_stop,transit
node,4926134256,41.7940238,-87.6842072,Western & 55th Street/Garfield,,,,,,platform,,bus_stop,transit
node,4926134258,41.8226381,-87.6849962,Western & Pershing,,,,,,platform,,bus_stop,transit
node,4926134268,41.8160449,-87.6844897,Western & 43rd Street,,,,,,platform,,bus_stop,transit
node,4926134270,41.8304626,-87.6851625,Western & 35th Street,,,,,,platform,,bus_stop,transit
node,4926134275,41.7936429,-87.6838871,Western & Garfield,,,,,,platform,,bus_stop,transit
node,4926134276,41.834926,-87.6844614,3225 S Western,,,,,,platform,,bus_stop,transit
node,4926134278,41.8191295,-87.6845551,4102 S Western,,,,,,platform,,bus_stop,transit
node,4926134281,41.8341262,-87.6847563,Western & 33rd Street,,,,,,platform,,bus_stop,transit
node,4960946695,41.8084638,-87.6724295,47th Street & Wolcott,,,,,,platform,,bus_stop,transit
node,4960946698,41.8083568,-87.6847521,47th Street & Western Ave,,,,,,platform,,bus_stop,transit
node,4960946709,41.8086327,-87.6696644,47th Street & Wood,,,,,,platform,,bus_stop,transit
node,4960946717,41.8084908,-87.6847166,47th Street & Western Ave,,,,,,platform,,bus_stop,transit
node,4960948021,41.808604,-87.6721118,47th Street & Wolcott,,,,,,platform,,bus_stop,transit
node,4960948040,41.8084908,-87.6694981,47th Street & Wood,,,,,,platform,,bus_stop,transit
node,4971411583,41.8082522,-87.6919073,47th Street & Washtenaw,,,,,,platform,,bus_stop,transit
node,4971411586,41.8081733,-87.6967974,47th Street & Francisco,,,,,,platform,,bus_stop,transit
node,4971411587,41.8079499,-87.7038736,Kedzie & 47th Street,,,,,,platform,,bus_stop,transit
node,4971411588,41.8084747,-87.68678,47th Street & Campbell,,,,,,platform,,bus_stop,transit
node,4971411590,41.8080908,-87.7017037,47th Street & Albany,,,,,,platform,,bus_stop,transit
node,4971411594,41.8083328,-87.6869892,47th Street & Campbell,,,,,,platform,,bus_stop,transit
node,4971411596,41.8083157,-87.69652,47th Street & Francisco,,,,,,platform,,bus_stop,transit
node,4971411598,41.807798,-87.7040652,Kedzie & 47th Street,,,,,,platform,,bus_stop,transit
node,4971411599,41.8082826,-87.6989152,47th Street & Sacramento,,,,,,platform,,bus_stop,transit
node,4971411600,41.8083728,-87.6939491,47th Street & California,,,,,,platform,,bus_stop,transit
node,4971411601,41.8082359,-87.701403,47th Street & Albany,,,,,,platform,,bus_stop,transit
node,4971411602,41.8084398,-87.6891198,47th Street & Rockwell,,,,,,platform,,bus_stop,transit
node,4971411603,41.805862,-87.7038115,Kedzie & 48th Place,,,,,,platform,,bus_stop,transit
node,4971411605,41.8084028,-87.691621,47th Street & Washtenaw,,,,,,platform,,bus_stop,transit
node,4971411606,41.805826,-87.7040107,Kedzie & 48th Place,,,,,,platform,,bus_stop,transit
node,4971411607,41.8081959,-87.7043287,47th Street & Kedzie,,,,,,platform,,bus_stop,transit
node,4971411608,41.8081319,-87.6992371,47th Street & Sacramento,,,,,,platform,,bus_stop,transit
node,4971411610,41.8082853,-87.6894588,47th Street & Rockwell,,,,,,platform,,bus_stop,transit
node,4971411611,41.8081973,-87.6939971,47th Street & California,,,,,,platform,,bus_stop,transit
node,4972562859,41.8080703,-87.7147274,47th Street & Archer,,,,,,platform,,bus_stop,transit
node,4972562862,41.8079114,-87.7146739,47th Street & Archer,,,,,,platform,,bus_stop,transit
node,4972562864,41.8079554,-87.711494,47th Street & St. Louis,,,,,,platform,,bus_stop,transit
node,4972562866,41.8081208,-87.7108363,47th Street & St. Louis,,,,,,platform,,bus_stop,transit
node,4972562868,41.807981,-87.7087863,47th Street & Homan,,,,,,platform,,bus_stop,transit
node,4972562875,41.808162,-87.7062449,47th Street & Spaulding,,,,,,platform,,bus_stop,transit
node,4972562876,41.8080186,-87.7065209,47th Street & Spaulding,,,,,,platform,,bus_stop,transit
node,4972562896,41.8081448,-87.7084492,47th Street & Homan,,,,,,platform,,bus_stop,transit
node,5002287602,41.8116532,-87.7040177,Kedzie & 45th Street,,,,,,platform,,bus_stop,transit
node,5002287604,41.8155484,-87.7043557,Kedzie & 43rd Street,,,,,,platform,,bus_stop,transit
node,5002287609,41.8259064,-87.7044055,3700 S Kedzie,,,,,,platform,,bus_stop,transit
node,5002287613,41.8241514,-87.7045353,Kedzie & 38th Street,,,,,,platform,,bus_stop,transit
node,5002287615,41.8323112,-87.7047875,3349 S Kedzie,,,,,,platform,,bus_stop,transit
node,5002300621,41.8136886,-87.7042814,Kedzie & Archer,,,,,,platform,,bus_stop,transit
node,5002300623,41.8098213,-87.7039327,Kedzie & 46th Street,,,,,,platform,,bus_stop,transit
node,5002300624,41.8188811,-87.7043028,Kedzie & 41st Street,,,,,,platform,,bus_stop,transit
node,5002300627,41.8246699,-87.7043585,Kedzie & 38th Street,,,,,,platform,,bus_stop,transit
node,5002300629,41.835054,-87.7046829,3200 S Kedzie,,,,,,platform,,bus_stop,transit
node,5002300632,41.8118195,-87.7042143,Kedzie & 45th Street,,,,,,platform,,bus_stop,transit
node,5002300634,41.8325112,-87.7046003,3349 S Kedzie,,,,,,platform,,bus_stop,transit
node,5002300635,41.8223186,-87.7046509,Kedzie & Pershing,,,,,,platform,,bus_stop,transit
node,5002300643,41.8228438,-87.7043109,Kedzie & Pershing,,,,,,platform,,bus_stop,transit
node,5002300644,41.8307886,-87.7045308,3426 S Kedzie,,,,,,platform,,bus_stop,transit
node,5002300648,41.8257745,-87.7045717,3700 S Kedzie,,,,,,platform,,bus_stop,transit
node,5002300658,41.8310353,-87.7047318,3448 S Kedzie,,,,,,platform,,bus_stop,transit
node,5002300660,41.8207011,-87.704386,Kedzie & 40th Street,,,,,,platform,,bus_stop,transit
node,5002300662,41.8279471,-87.7044712,Kedzie & 36th Street,,,,,,platform,,bus_stop,transit
node,5002300664,41.8282428,-87.704683,Kedzie & 36th Street,,,,,,platform,,bus_stop,transit
node,5002300665,41.8145673,-87.7041151,Kedzie & Archer,,,,,,platform,,bus_stop,transit
node,5002300668,41.8100621,-87.7041459,Kedzie & 46th Street,,,,,,platform,,bus_stop,transit
node,5002300670,41.8173153,-87.7044416,Kedzie & 42nd Street,,,,,,platform,,bus_stop,transit
node,5002300672,41.8191196,-87.70451,Kedzie & 41st Street,,,,,,platform,,bus_stop,transit
node,5002300674,41.8170899,-87.7042317,Kedzie & 42nd Street,,,,,,platform,,bus_stop,transit
node,5002300676,41.8209632,-87.7045767,Kedzie & 40th Street,,,,,,platform,,bus_stop,transit
node,5002301871,41.8006882,-87.7036564,Kedzie & 51st Street,,,,,,platform,,bus_stop,transit
node,5002301872,41.8009638,-87.7038733,Kedzie & 51st Street,,,,,,platform,,bus_stop,transit
node,5002382440,41.7990955,-87.7038133,Kedzie & 52nd Street,,,,,,platform,,bus_stop,transit
node,5002382447,41.780686,-87.7030918,Kedzie & 62nd Street,,,,,,platform,,bus_stop,transit
node,5002382450,41.780908,-87.7032775,Kedzie & 62nd Street,,,,,,platform,,bus_stop,transit
node,5002382451,41.7824831,-87.7031401,Kedzie & 61st Street,,,,,,platform,,bus_stop,transit
node,5002382454,41.7952393,-87.7035142,Kedzie & 54th Street,,,,,,platform,,bus_stop,transit
node,5002382455,41.796918,-87.7037597,Kedzie & 53rd Street,,,,,,platform,,bus_stop,transit
node,5002382457,41.7989016,-87.7036148,Kedzie & 52nd Street,,,,,,platform,,bus_stop,transit
node,5002382458,41.7823391,-87.7033211,Kedzie & 61st Street,,,,,,platform,,bus_stop,transit
node,5002382460,41.7845501,-87.7033706,Kedzie & 60th Street,,,,,,platform,,bus_stop,transit
node,5002382462,41.7915928,-87.7034069,Kedzie & 56th Street,,,,,,platform,,bus_stop,transit
node,5002382463,41.7918128,-87.7035933,Kedzie & 56th Street,,,,,,platform,,bus_stop,transit
node,5002382465,41.7876719,-87.7032991,Kedzie & 58th Street,,,,,,platform,,bus_stop,transit
node,5002382466,41.7900979,-87.7033572,Kedzie & 57th Street,,,,,,platform,,bus_stop,transit
node,5002382467,41.7933716,-87.7034469,Kedzie & 55th Street,,,,,,platform,,bus_stop,transit
node,5002382468,41.7881761,-87.7034888,Kedzie & 58th Street,,,,,,platform,,bus_stop,transit
node,5002382469,41.797078,-87.7035625,Kedzie & 53rd Street,,,,,,platform,,bus_stop,transit
node,5002382470,41.7954393,-87.7036979,Kedzie & 54th Street,,,,,,platform,,bus_stop,transit
node,5002382471,41.7843092,-87.7032018,Kedzie & 60th Street,,,,,,platform,,bus_stop,transit
node,5002382472,41.7899849,-87.7035397,Kedzie & 57th Street,,,,,,platform,,bus_stop,transit
node,5002382477,41.7859535,-87.7034348,Kedzie & 59th Street,,,,,,platform,,bus_stop,transit
node,5002382478,41.7860411,-87.7032219,Kedzie & 59th Street,,,,,,platform,,bus_stop,transit
node,5002382479,41.7936425,-87.7036591,Kedzie & 55th Street,,,,,,platform,,bus_stop,transit
node,5102262963,41.8227598,-87.6993448,Pershing & Sacramento,,,,,,platform,,bus_stop,transit
node,5102262964,41.8225162,-87.7047699,Pershing & Kedzie,,,,,,platform,,bus_stop,transit
node,5102262965,41.8232186,-87.6895387,Archer & Pershing/Rockwell,,,,,,platform,,bus_stop,transit
node,5102262966,41.8228088,-87.696896,Pershing & Francisco,,,,,,platform,,bus_stop,transit
node,5102262967,41.8226789,-87.6972889,Pershing & Francisco,,,,,,platform,,bus_stop,transit
node,5102262968,41.822602,-87.7118346,St. Louis & Pershing,,,,,,platform,,bus_stop,transit
node,5102262969,41.8256683,-87.6851278,Archer & Western,,,,,,platform,,bus_stop,transit
node,5102262970,41.8228857,-87.6943975,Pershing & California,,,,,,platform,,bus_stop,transit
node,5102262971,41.822574,-87.7022041,Pershing & Albany,,,,,,platform,,bus_stop,transit
node,5102262972,41.8224919,-87.707056,Pershing & Spaulding,,,,,,platform,,bus_stop,transit
node,5102262973,41.8226739,-87.7042144,Pershing & Kedzie,,,,,,platform,,bus_stop,transit
node,5102262974,41.8226329,-87.7067048,Pershing & Spaulding,,,,,,platform,,bus_stop,transit
node,5102262975,41.8242508,-87.6875308,Archer & Campbell/38th Street,,,,,,platform,,bus_stop,transit
node,5102262976,41.8226199,-87.6998129,Pershing & Sacramento,,,,,,platform,,bus_stop,transit
node,5102262978,41.8227099,-87.6947959,Pershing & California,,,,,,platform,,bus_stop,transit
node,5102262979,41.8261535,-87.6842319,Western Blvd & Archer,,,,,,platform,,bus_stop,transit
node,5102262980,41.8231876,-87.6892665,Archer & Pershing/Rockwell,,,,,,platform,,bus_stop,transit
node,5102262981,41.8235213,-87.7118694,St. Louis & 38th Place,,,,,,platform,,bus_stop,transit
node,5102262982,41.8225999,-87.7091389,Pershing & Homan,,,,,,platform,,bus_stop,transit
node,5102262983,41.8229038,-87.6919936,Pershing & Washtenaw,,,,,,platform,,bus_stop,transit
node,5102262984,41.8227868,-87.6916805,Pershing & Washtenaw,,,,,,platform,,bus_stop,transit
node,5102262988,41.8248826,-87.6868297,Archer & Campbell/38th Street,,,,,,platform,,bus_stop,transit
node,5102262990,41.8227128,-87.7017789,Pershing & Albany,,,,,,platform,,bus_stop,transit
node,5102262993,41.8229035,-87.6837959,Pershing & Western Blvd,,,,,,platform,,bus_stop,transit
node,5102262994,41.8243947,-87.7099648,38th Street & Homan,,,,,,platform,,bus_stop,transit
node,5102262995,41.8224604,-87.709099,Pershing & Homan,,,,,,platform,,bus_stop,transit
node,5102262996,41.8280035,-87.6817415,Archer & Oakley,,,,,,platform,,bus_stop,transit
node,5102262997,41.8262899,-87.6846667,Archer & Western,,,,,,platform,,bus_stop,transit
node,5102262998,41.8231259,-87.6839828,Pershing & Western Blvd,,,,,,platform,,bus_stop,transit
node,5102262999,41.8277065,-87.6818367,Archer & Oakley,,,,,,platform,,bus_stop,transit
node,5102263000,41.8265712,-87.6837143,Archer & 37th Street,,,,,,platform,,bus_stop,transit
